Shipment_ID,Date,Origin_Port,Destination_Port,Volume_TEU,Distance_nm,Carrier_Reliability_Score,Weather_Condition,Geopolitical_Risk_Score,Fuel_Price_Index,Product_Category,Transport_Mode,Disruption_Occurred,Lead_Time_Days,Predicted_ETA_Date,Predicted_ETA_Days,Transit_Port
SC-36105,2024-01-05,New York,Rotterdam,5784,6290,0.8675,Rain,2.2,129.84,Auto Parts,Sea,0,14.6,2024-01-19 14:24:00,14.6,Tanger Med
SC-85766,2024-07-13,Dubai,Busan,3118,7882,0.6267,Clear,2.0,144.84,Auto Parts,Sea,0,18.2,2024-07-31 04:48:00,18.2,Mersin
SC-25707,2024-10-09,Tokyo,Busan,3008,8446,0.6126,Clear,2.8,123.41,Electronics,Sea,0,19.6,2024-10-28 14:24:00,19.6,Piraeus
SC-31976,2024-04-22,İzmir,Dubai,4460,7167,0.5302,Rain,4.0,144.45,Auto Parts,Sea,0,16.6,2024-05-08 14:24:00,16.6,Trieste
SC-54262,2024-09-27,Antwerp,Dubai,4119,11962,0.547,Clear,3.2,96.45,Chemicals,Sea,0,27.7,2024-10-24 16:48:00,27.7,İzmir
SC-33776,2024-06-11,Felixstowe,İzmir,8655,3522,0.8284,Clear,3.4,148.47,Chemicals,Sea,1,10.6,2024-06-21 14:24:00,10.6,İzmir
SC-40080,2024-04-14,Valencia,Trieste,8808,11023,0.7526,Rain,2.9,141.1,Auto Parts,Sea,0,25.5,2024-05-09 12:00:00,25.5,Atina
SC-76842,2024-06-29,Marsilya,Los Angeles,6876,2561,0.515,Clear,2.3,87.53,Electronics,Sea,0,5.9,2024-07-04 21:36:00,5.9,Marsaxlokk
SC-71373,2024-02-13,Trieste,Dubai,4288,5540,0.9848,Clear,1.6,108.95,Auto Parts,Sea,0,12.8,2024-02-25 19:12:00,12.8,Mersin
SC-16776,2024-10-08,Ningbo,Felixstowe,9768,3479,0.828,Clear,2.4,144.89,Auto Parts,Sea,0,8.1,2024-10-16 02:24:00,8.1,New York
SC-65016,2024-06-23,Dubai,Dubai,2512,8677,0.7577,Rain,3.7,85.47,Machinery,Sea,0,20.1,2024-07-13 02:24:00,20.1,Singapore
SC-19474,2024-06-10,Dubai,Ningbo,3791,3205,0.6364,Clear,3.9,111.76,Textiles,Sea,1,9.6,2024-06-19 14:24:00,9.6,Barcelona
SC-68053,2024-12-16,Hamburg,Trieste,8667,8660,0.829,Clear,2.9,130.65,Electronics,Sea,0,20.0,2025-01-05 00:00:00,20.0,Jebel Ali
SC-31959,2024-12-05,Shanghai,Trieste,10104,10848,0.6821,Clear,3.6,82.34,Textiles,Sea,0,25.1,2024-12-30 02:24:00,25.1,Piraeus
SC-15530,2024-05-19,Hamburg,Antwerp,10599,2589,0.8512,Rain,1.8,132.7,Machinery,Sea,0,6.0,2024-05-25 00:00:00,6.0,Dubai
SC-13748,2024-05-11,Trieste,Rotterdam,9229,6326,0.8413,Clear,4.4,105.28,Textiles,Sea,0,14.6,2024-05-25 14:24:00,14.6,Mersin
SC-23545,2024-03-27,Rotterdam,Tokyo,8458,6904,0.5464,Rain,4.5,97.46,Auto Parts,Sea,0,16.0,2024-04-12 00:00:00,16.0,Trieste
SC-76199,2024-06-24,Felixstowe,Trieste,7552,11563,0.9546,Clear,2.3,120.32,Chemicals,Sea,0,26.8,2024-07-20 19:12:00,26.8,İzmir
SC-44766,2024-07-01,Mersin,Felixstowe,9428,8421,0.7435,Clear,3.2,118.1,Electronics,Sea,0,19.5,2024-07-20 12:00:00,19.5,Piraeus
SC-83530,2024-05-08,Atina,Ningbo,3013,5759,0.6965,Fog,3.4,141.18,Electronics,Sea,0,13.3,2024-05-21 07:12:00,13.3,Barcelona
SC-71087,2024-09-02,New York,Atina,7382,10939,0.9777,Clear,2.9,127.32,Auto Parts,Sea,0,25.3,2024-09-27 07:12:00,25.3,New York
SC-78840,2024-03-29,Felixstowe,Mersin,6238,10655,0.7191,Clear,4.6,109.53,Textiles,Sea,0,24.7,2024-04-22 16:48:00,24.7,New York
SC-64384,2024-03-06,Rotterdam,Singapore,12255,10945,0.8606,Clear,4.0,125.51,Electronics,Sea,0,25.3,2024-03-31 07:12:00,25.3,Trieste
SC-61005,2024-06-06,Antwerp,Dubai,7792,7936,0.8276,Clear,3.7,132.51,Machinery,Sea,0,18.4,2024-06-24 09:36:00,18.4,Mersin
SC-56576,2024-05-28,Dubai,New York,4403,10774,0.5826,Clear,3.1,145.61,Machinery,Sea,0,24.9,2024-06-21 21:36:00,24.9,İzmir
SC-49353,2024-12-05,Los Angeles,Singapore,5649,4205,0.9956,Storm,1.3,129.3,Textiles,Sea,0,9.7,2024-12-14 16:48:00,9.7,Marsaxlokk
SC-72003,2024-04-25,Tokyo,Rotterdam,13097,6114,0.7318,Rain,1.4,118.07,Machinery,Sea,0,14.2,2024-05-09 04:48:00,14.2,Marsaxlokk
SC-93211,2024-08-01,Valencia,Antwerp,4159,6027,0.6974,Clear,2.2,106.11,Chemicals,Sea,0,14.0,2024-08-15 00:00:00,14.0,Ambarli
SC-62733,2024-10-20,Tokyo,Atina,9708,6816,0.9598,Fog,1.8,142.4,Auto Parts,Sea,1,20.5,2024-11-09 12:00:00,20.5,Mersin
SC-75318,2024-09-09,Mersin,Singapore,9801,9188,0.7646,Clear,4.8,135.48,Electronics,Sea,0,21.3,2024-09-30 07:12:00,21.3,Ambarli
SC-99474,2024-05-22,İzmir,Felixstowe,3663,4808,0.8525,Clear,2.6,85.4,Auto Parts,Sea,0,11.1,2024-06-02 02:24:00,11.1,İzmir
SC-33664,2024-09-06,Marsilya,Dubai,9243,5603,0.9231,Clear,4.5,128.97,Textiles,Sea,0,13.0,2024-09-19 00:00:00,13.0,Piraeus
SC-77172,2024-10-28,Trieste,Barcelona,11407,5913,0.6177,Clear,4.3,117.71,Auto Parts,Sea,0,13.7,2024-11-10 16:48:00,13.7,Mersin
SC-95616,2024-01-25,Shanghai,New York,7646,3419,0.5847,Clear,4.3,87.26,Electronics,Sea,0,7.9,2024-02-01 21:36:00,7.9,Marsaxlokk
SC-36736,2024-10-03,Shanghai,Trieste,4263,4167,0.5343,Fog,1.9,119.55,Electronics,Sea,0,9.6,2024-10-12 14:24:00,9.6,Mersin
SC-10854,2024-03-10,Felixstowe,Ningbo,9278,4144,0.9486,Rain,2.8,93.48,Textiles,Sea,0,9.6,2024-03-19 14:24:00,9.6,Mersin
SC-48623,2024-04-22,Shanghai,Barcelona,4998,4167,0.6002,Clear,2.3,129.57,Electronics,Sea,0,9.6,2024-05-01 14:24:00,9.6,Ambarli
SC-17392,2024-12-28,Hamburg,Los Angeles,14953,11752,0.6539,Clear,4.9,99.49,Machinery,Sea,0,27.2,2025-01-24 04:48:00,27.2,Jebel Ali
SC-65680,2024-04-21,Trieste,Singapore,8938,11368,0.6429,Clear,4.5,90.52,Auto Parts,Sea,0,26.3,2024-05-17 07:12:00,26.3,Trieste
SC-56717,2024-12-29,Shanghai,Mersin,5408,11460,0.6523,Fog,2.0,85.74,Chemicals,Sea,1,34.5,2025-02-01 12:00:00,34.5,Piraeus
SC-97092,2024-10-29,Rotterdam,Atina,4197,7891,0.834,Clear,2.3,114.36,Chemicals,Sea,0,18.3,2024-11-16 07:12:00,18.3,Dubai
SC-60859,2024-03-31,Ningbo,Dubai,4122,8536,0.9771,Clear,3.1,93.97,Chemicals,Sea,0,19.8,2024-04-19 19:12:00,19.8,Piraeus
SC-36309,2024-01-18,İzmir,Antwerp,14406,3166,0.6647,Fog,2.1,139.86,Textiles,Sea,0,7.3,2024-01-25 07:12:00,7.3,New York
SC-97455,2024-05-28,Valencia,Antwerp,6620,5575,0.7038,Clear,4.3,80.21,Chemicals,Sea,0,12.9,2024-06-09 21:36:00,12.9,Mersin
SC-73734,2024-08-14,Busan,Rotterdam,3008,4841,0.8856,Clear,4.3,139.05,Auto Parts,Sea,0,11.2,2024-08-25 04:48:00,11.2,Barcelona
SC-80467,2024-08-01,İzmir,New York,8694,3870,0.7162,Clear,3.9,116.48,Electronics,Sea,0,9.0,2024-08-10 00:00:00,9.0,Ambarli
SC-62662,2024-12-25,Felixstowe,Rotterdam,2628,4886,0.963,Clear,3.8,144.55,Machinery,Sea,0,11.3,2025-01-05 07:12:00,11.3,Singapore
SC-22688,2024-05-30,Shanghai,Ningbo,9466,2159,0.7516,Clear,3.2,94.32,Chemicals,Sea,0,5.0,2024-06-04 00:00:00,5.0,Mersin
SC-35342,2024-07-10,Ambarli,Tokyo,9851,9243,0.6739,Clear,2.4,87.16,Chemicals,Sea,0,21.4,2024-07-31 09:36:00,21.4,Ambarli
SC-47157,2024-02-09,Rotterdam,Antwerp,4941,5763,0.9858,Clear,4.3,123.75,Chemicals,Sea,0,13.3,2024-02-22 07:12:00,13.3,İzmir
SC-77863,2024-08-29,Hamburg,Barcelona,8981,3055,0.7129,Clear,4.4,129.47,Machinery,Sea,0,7.1,2024-09-05 02:24:00,7.1,Dubai
SC-62083,2024-05-17,Shanghai,Valencia,4095,2333,0.6156,Clear,1.2,106.08,Auto Parts,Sea,0,5.4,2024-05-22 09:36:00,5.4,Singapore
SC-75733,2024-12-10,Shanghai,Ningbo,2885,5596,0.5889,Clear,2.6,80.96,Chemicals,Sea,0,13.0,2024-12-23 00:00:00,13.0,Barcelona
SC-99045,2024-06-28,Tokyo,Felixstowe,4373,9607,0.9976,Clear,1.1,108.49,Electronics,Sea,0,22.2,2024-07-20 04:48:00,22.2,Marsaxlokk
SC-44698,2024-07-18,Tokyo,Antwerp,14424,11083,0.8765,Fog,4.4,96.37,Textiles,Sea,1,33.4,2024-08-20 09:36:00,33.4,New York
SC-90623,2024-07-21,Singapore,Hamburg,4633,3362,0.7043,Clear,1.7,104.32,Machinery,Sea,1,10.1,2024-07-31 02:24:00,10.1,Mersin
SC-32671,2024-03-01,İzmir,Tokyo,14194,2925,0.9132,Clear,3.7,115.47,Auto Parts,Sea,0,6.8,2024-03-07 19:12:00,6.8,Barcelona
SC-35184,2024-07-10,Barcelona,İzmir,6035,7519,0.7734,Clear,2.4,129.16,Electronics,Sea,0,17.4,2024-07-27 09:36:00,17.4,Mersin
SC-52107,2024-01-05,Dubai,İzmir,6528,4443,0.6587,Clear,4.3,147.43,Machinery,Sea,0,10.3,2024-01-15 07:12:00,10.3,Ambarli
SC-96202,2024-08-24,Mersin,New York,9055,5980,0.8717,Clear,3.0,90.08,Machinery,Sea,0,13.8,2024-09-06 19:12:00,13.8,Trieste
SC-61663,2024-06-29,Dubai,Rotterdam,6945,9260,0.8729,Fog,2.3,127.59,Textiles,Sea,1,27.9,2024-07-26 21:36:00,27.9,Trieste
SC-25708,2024-11-06,Ningbo,New York,3018,3419,0.7501,Clear,2.3,96.32,Textiles,Sea,0,7.9,2024-11-13 21:36:00,7.9,Dubai
SC-59811,2024-02-06,İzmir,Shanghai,2852,2059,0.5226,Rain,2.3,95.45,Auto Parts,Sea,0,4.8,2024-02-10 19:12:00,4.8,Trieste
SC-12811,2024-02-25,New York,New York,9843,4524,0.5385,Clear,4.2,124.35,Chemicals,Sea,0,10.5,2024-03-06 12:00:00,10.5,New York
SC-66250,2024-08-24,Antwerp,Marsilya,2913,5797,0.8944,Clear,3.8,134.32,Textiles,Sea,0,13.4,2024-09-06 09:36:00,13.4,Singapore
SC-82082,2024-12-23,İzmir,Busan,10862,3578,0.9117,Rain,2.3,148.45,Auto Parts,Sea,0,8.3,2024-12-31 07:12:00,8.3,İzmir
SC-44754,2024-12-14,İzmir,Ambarli,3094,9201,0.8391,Clear,3.0,133.82,Machinery,Sea,0,21.3,2025-01-04 07:12:00,21.3,Ambarli
SC-21411,2024-07-15,Ambarli,Hamburg,4740,2707,0.9195,Clear,1.3,91.01,Chemicals,Sea,0,6.3,2024-07-21 07:12:00,6.3,Ambarli
SC-12911,2024-03-13,Atina,Hamburg,6296,10165,0.8597,Clear,4.3,95.78,Electronics,Sea,0,23.5,2024-04-05 12:00:00,23.5,Ambarli
SC-77270,2024-02-28,Mersin,Marsilya,7348,7277,0.9485,Clear,2.1,133.3,Machinery,Sea,0,16.8,2024-03-15 19:12:00,16.8,Trieste
SC-93763,2024-08-27,Singapore,Ambarli,5358,3780,0.5752,Clear,4.6,116.89,Auto Parts,Sea,0,8.8,2024-09-04 19:12:00,8.8,Singapore
SC-18680,2024-01-02,Dubai,Felixstowe,9910,4413,0.6939,Rain,3.4,100.68,Electronics,Sea,0,10.2,2024-01-12 04:48:00,10.2,Piraeus
SC-94896,2024-12-25,Mersin,New York,3013,9750,0.7321,Clear,3.3,113.02,Machinery,Sea,0,22.6,2025-01-16 14:24:00,22.6,Piraeus
SC-93879,2024-07-06,Antwerp,Valencia,4332,4161,0.6488,Fog,1.7,144.04,Textiles,Sea,0,9.6,2024-07-15 14:24:00,9.6,Barcelona
SC-81295,2024-11-02,İzmir,Dubai,10165,10800,0.8627,Clear,1.3,132.89,Auto Parts,Sea,0,25.0,2024-11-27 00:00:00,25.0,İzmir
SC-98614,2024-01-30,Mersin,Dubai,2834,2308,0.9562,Clear,3.2,111.55,Electronics,Sea,0,5.3,2024-02-04 07:12:00,5.3,New York
SC-21111,2024-09-23,Rotterdam,Singapore,10372,7439,0.7062,Clear,2.9,148.64,Textiles,Sea,1,22.4,2024-10-15 09:36:00,22.4,Mersin
SC-47504,2024-04-17,New York,Dubai,7856,6307,0.9708,Clear,1.5,135.64,Electronics,Sea,0,14.6,2024-05-01 14:24:00,14.6,New York
SC-11802,2024-11-27,Tokyo,Hamburg,10529,4364,0.7584,Clear,4.3,80.41,Chemicals,Sea,0,10.1,2024-12-07 02:24:00,10.1,Trieste
SC-18155,2024-03-30,Felixstowe,Singapore,3084,2184,0.7613,Clear,2.7,87.87,Chemicals,Sea,0,5.1,2024-04-04 02:24:00,5.1,Dubai
SC-83656,2024-07-23,Shanghai,Valencia,7918,7324,0.8001,Storm,2.0,118.78,Auto Parts,Sea,1,22.0,2024-08-14 00:00:00,22.0,Mersin
SC-49384,2024-08-07,Valencia,Felixstowe,4903,7483,0.6342,Rain,4.2,104.5,Electronics,Sea,0,17.3,2024-08-24 07:12:00,17.3,Mersin
SC-57254,2024-04-03,Dubai,Dubai,15219,2245,0.6917,Rain,4.7,136.88,Chemicals,Sea,0,5.2,2024-04-08 04:48:00,5.2,Dubai
SC-31918,2024-04-12,Atina,Rotterdam,13204,10430,0.7766,Clear,2.2,142.7,Machinery,Sea,0,24.1,2024-05-06 02:24:00,24.1,Jebel Ali
SC-95981,2024-08-10,Hamburg,Dubai,5298,10183,0.971,Fog,4.1,96.85,Machinery,Sea,0,23.6,2024-09-02 14:24:00,23.6,İzmir
SC-70713,2024-07-04,Valencia,Ningbo,6048,7924,0.8213,Clear,3.6,133.43,Chemicals,Sea,1,23.8,2024-07-27 19:12:00,23.8,Barcelona
SC-40306,2024-07-02,Dubai,Dubai,7964,2519,0.6666,Rain,5.0,117.48,Chemicals,Sea,0,5.8,2024-07-07 19:12:00,5.8,Barcelona
SC-26646,2024-06-10,Shanghai,Ningbo,14203,5907,0.5052,Clear,1.8,107.44,Auto Parts,Sea,0,13.7,2024-06-23 16:48:00,13.7,Piraeus
SC-56843,2024-09-03,Ningbo,Dubai,6506,2276,0.9908,Clear,4.8,135.07,Auto Parts,Sea,0,5.3,2024-09-08 07:12:00,5.3,Mersin
SC-26371,2024-01-31,Ambarli,Shanghai,6156,7101,0.7465,Hurricane,2.3,119.54,Machinery,Sea,1,21.4,2024-02-21 09:36:00,21.4,Atina
SC-87371,2024-02-21,İzmir,Dubai,8671,10797,0.9692,Clear,2.6,124.47,Textiles,Sea,0,25.0,2024-03-17 00:00:00,25.0,Barcelona
SC-12049,2024-12-10,Felixstowe,İzmir,9207,6573,0.7747,Fog,2.4,84.36,Electronics,Sea,0,15.2,2024-12-25 04:48:00,15.2,Jebel Ali
SC-41616,2024-03-16,Barcelona,Atina,4242,6603,0.8027,Clear,2.1,121.01,Textiles,Sea,0,15.3,2024-03-31 07:12:00,15.3,New York
SC-30932,2024-10-04,Tokyo,Ambarli,3315,6053,0.856,Clear,3.8,101.05,Auto Parts,Sea,0,14.0,2024-10-18 00:00:00,14.0,Ambarli
SC-39855,2024-02-09,Ambarli,Dubai,3938,8812,0.6605,Rain,3.4,114.53,Textiles,Sea,0,20.4,2024-02-29 09:36:00,20.4,Barcelona
SC-71434,2024-04-10,New York,Antwerp,3524,8073,0.8495,Clear,2.2,95.54,Auto Parts,Sea,0,18.7,2024-04-28 16:48:00,18.7,Tanger Med
SC-82694,2024-04-20,Ningbo,İzmir,3312,2141,0.7634,Rain,1.5,123.01,Textiles,Sea,0,5.0,2024-04-25 00:00:00,5.0,Piraeus
SC-53016,2024-11-16,Trieste,Ambarli,9099,3717,0.8362,Clear,2.3,90.32,Machinery,Sea,0,8.6,2024-11-24 14:24:00,8.6,Tanger Med
SC-17400,2024-09-05,Singapore,Trieste,8752,9313,0.9179,Clear,2.5,88.6,Auto Parts,Sea,0,21.6,2024-09-26 14:24:00,21.6,Barcelona
SC-52642,2024-07-09,Marsilya,Shanghai,17616,7714,0.5921,Clear,2.5,93.19,Machinery,Sea,0,17.9,2024-07-26 21:36:00,17.9,Piraeus
SC-25151,2024-06-30,New York,New York,19211,2399,0.8068,Clear,2.4,137.22,Textiles,Sea,0,5.6,2024-07-05 14:24:00,5.6,Ambarli
SC-61407,2024-11-30,Marsilya,Marsilya,9021,6763,0.5261,Rain,1.2,82.35,Chemicals,Sea,0,15.7,2024-12-15 16:48:00,15.7,Singapore
SC-76690,2024-07-27,Tokyo,İzmir,2795,11714,0.5511,Clear,2.9,131.07,Chemicals,Sea,0,27.1,2024-08-23 02:24:00,27.1,Atina
SC-14499,2024-01-22,Valencia,İzmir,18411,11526,0.8373,Clear,4.3,83.96,Electronics,Sea,0,26.7,2024-02-17 16:48:00,26.7,Atina
SC-16295,2024-06-14,Los Angeles,Tokyo,9691,8255,0.5355,Rain,1.7,121.43,Chemicals,Sea,0,19.1,2024-07-03 02:24:00,19.1,Singapore
SC-69040,2024-04-08,Antwerp,Dubai,9787,2238,0.7977,Clear,1.6,134.15,Electronics,Sea,0,5.2,2024-04-13 04:48:00,5.2,Barcelona
SC-22183,2024-07-26,Atina,Trieste,8761,5215,0.61,Fog,2.9,96.18,Textiles,Sea,1,15.7,2024-08-10 16:48:00,15.7,Jebel Ali
SC-39299,2024-01-08,Dubai,Marsilya,3666,9541,0.652,Fog,2.5,93.72,Electronics,Sea,1,28.7,2024-02-05 16:48:00,28.7,Mersin
SC-22874,2024-07-08,Valencia,İzmir,15068,5647,0.5648,Clear,3.2,100.24,Electronics,Sea,0,13.1,2024-07-21 02:24:00,13.1,New York
SC-42711,2024-06-23,Atina,Los Angeles,5716,7408,0.6243,Clear,4.8,128.97,Electronics,Sea,0,17.1,2024-07-10 02:24:00,17.1,Singapore
SC-15539,2024-09-29,Antwerp,Antwerp,9354,11808,0.9106,Clear,4.0,97.84,Machinery,Sea,0,27.3,2024-10-26 07:12:00,27.3,İzmir
SC-63351,2024-01-17,İzmir,Valencia,4407,8340,0.8194,Rain,3.7,115.12,Electronics,Sea,0,19.3,2024-02-05 07:12:00,19.3,Dubai
SC-71267,2024-03-30,Trieste,Los Angeles,9187,4429,0.9749,Clear,2.7,89.41,Auto Parts,Sea,0,10.3,2024-04-09 07:12:00,10.3,Trieste
SC-58354,2024-05-20,Dubai,Trieste,4973,5652,0.5244,Rain,2.1,112.28,Textiles,Sea,0,13.1,2024-06-02 02:24:00,13.1,Ambarli
SC-12557,2024-05-24,Singapore,Atina,11614,11913,0.8962,Clear,3.2,123.73,Machinery,Sea,0,27.6,2024-06-20 14:24:00,27.6,Ambarli
SC-48360,2024-06-14,Ningbo,Dubai,13075,8307,0.8495,Rain,4.5,85.03,Auto Parts,Sea,0,19.2,2024-07-03 04:48:00,19.2,Dubai
SC-92018,2024-12-02,Hamburg,Ningbo,8533,11464,0.6304,Rain,4.5,137.08,Textiles,Sea,1,34.5,2025-01-05 12:00:00,34.5,Barcelona
SC-12200,2024-03-18,Marsilya,Mersin,3187,7140,0.8646,Fog,2.8,145.62,Machinery,Sea,0,16.5,2024-04-03 12:00:00,16.5,Ambarli
SC-78497,2024-09-18,Dubai,Atina,7358,4878,0.8583,Clear,2.0,93.55,Textiles,Sea,0,11.3,2024-09-29 07:12:00,11.3,İzmir
SC-56975,2024-06-11,Valencia,Dubai,4136,3535,0.7297,Clear,1.9,133.16,Chemicals,Sea,0,8.2,2024-06-19 04:48:00,8.2,Atina
SC-31357,2024-01-14,Barcelona,Hamburg,2809,10727,0.8443,Clear,1.1,101.94,Textiles,Sea,0,24.8,2024-02-07 19:12:00,24.8,Ambarli
SC-87505,2024-08-26,Rotterdam,Tokyo,7223,8254,0.7223,Clear,4.4,127.37,Chemicals,Sea,0,19.1,2024-09-14 02:24:00,19.1,Singapore
SC-12869,2024-03-12,New York,Shanghai,4845,2948,0.6678,Clear,2.1,101.47,Chemicals,Sea,0,6.8,2024-03-18 19:12:00,6.8,Atina
SC-71135,2024-05-22,İzmir,Dubai,7722,5941,0.7332,Storm,2.4,140.36,Textiles,Sea,1,17.9,2024-06-08 21:36:00,17.9,Tanger Med
SC-60108,2024-11-05,Singapore,Rotterdam,14916,11213,0.9476,Rain,4.2,104.3,Chemicals,Sea,0,26.0,2024-12-01 00:00:00,26.0,Jebel Ali
SC-48467,2024-10-09,Antwerp,Busan,3609,8603,0.6923,Clear,1.5,139.42,Machinery,Sea,0,19.9,2024-10-28 21:36:00,19.9,Trieste
SC-33328,2024-09-25,Valencia,Ningbo,4759,10625,0.7018,Rain,2.8,133.63,Chemicals,Sea,0,24.6,2024-10-19 14:24:00,24.6,Barcelona
SC-96831,2024-08-28,Valencia,Hamburg,4565,3403,0.8042,Clear,1.5,93.74,Electronics,Sea,1,10.2,2024-09-07 04:48:00,10.2,Dubai
SC-13987,2024-09-01,Marsilya,Rotterdam,5602,9819,0.8765,Clear,2.8,90.99,Machinery,Sea,0,22.7,2024-09-23 16:48:00,22.7,Marsaxlokk
SC-68871,2024-06-11,Antwerp,Valencia,5189,5511,0.8673,Rain,1.2,134.58,Machinery,Sea,0,12.8,2024-06-23 19:12:00,12.8,New York
SC-32399,2024-02-29,Barcelona,Shanghai,2951,4935,0.5099,Storm,3.1,107.32,Machinery,Sea,1,14.9,2024-03-14 21:36:00,14.9,Singapore
SC-56214,2024-01-06,İzmir,Rotterdam,7755,6878,0.8437,Clear,4.2,146.46,Electronics,Sea,1,20.7,2024-01-26 16:48:00,20.7,Singapore
SC-96416,2024-07-15,Trieste,Busan,7909,9506,0.7253,Rain,3.7,146.01,Electronics,Sea,1,28.6,2024-08-12 14:24:00,28.6,Jebel Ali
SC-80271,2024-02-27,Shanghai,Singapore,7392,9591,0.762,Rain,3.0,128.54,Electronics,Sea,0,22.2,2024-03-20 04:48:00,22.2,Mersin
SC-54064,2024-10-31,Ambarli,Felixstowe,4762,7060,0.7808,Clear,4.3,115.04,Electronics,Sea,0,16.3,2024-11-16 07:12:00,16.3,Jebel Ali
SC-80091,2024-08-04,Antwerp,Los Angeles,5914,5333,0.8659,Clear,1.9,93.65,Electronics,Sea,0,12.3,2024-08-16 07:12:00,12.3,Atina
SC-50818,2024-01-26,Dubai,Felixstowe,5153,3602,0.9157,Rain,4.3,141.77,Auto Parts,Sea,0,8.3,2024-02-03 07:12:00,8.3,İzmir
SC-55525,2024-10-29,Rotterdam,Hamburg,10567,10420,0.8231,Rain,2.1,85.74,Auto Parts,Sea,1,31.4,2024-11-29 09:36:00,31.4,Piraeus
SC-29830,2024-01-05,Dubai,Rotterdam,2639,4196,0.782,Clear,2.4,105.92,Electronics,Sea,0,9.7,2024-01-14 16:48:00,9.7,Trieste
SC-27429,2024-01-20,İzmir,Antwerp,7591,2110,0.6869,Clear,1.5,102.35,Machinery,Sea,0,4.9,2024-01-24 21:36:00,4.9,New York
SC-16893,2024-07-16,Busan,Dubai,6429,11436,0.5689,Clear,1.4,147.09,Chemicals,Sea,0,26.5,2024-08-11 12:00:00,26.5,Piraeus
SC-89909,2024-02-28,Hamburg,New York,8438,8023,0.9793,Rain,4.7,88.27,Chemicals,Sea,0,18.6,2024-03-17 14:24:00,18.6,Tanger Med
SC-57333,2024-08-29,Marsilya,Marsilya,4895,6159,0.7309,Clear,1.8,142.31,Auto Parts,Sea,0,14.3,2024-09-12 07:12:00,14.3,Atina
SC-13436,2024-05-25,Ningbo,Barcelona,5472,5867,0.7831,Clear,2.3,111.95,Electronics,Sea,0,13.6,2024-06-07 14:24:00,13.6,Jebel Ali
SC-84290,2024-09-29,Trieste,İzmir,7593,11569,0.8755,Rain,3.1,83.32,Textiles,Sea,0,26.8,2024-10-25 19:12:00,26.8,Atina
SC-86213,2024-09-05,Dubai,Antwerp,10753,9641,0.5342,Clear,2.4,131.02,Chemicals,Sea,0,22.3,2024-09-27 07:12:00,22.3,Tanger Med
SC-15895,2024-01-14,Valencia,Los Angeles,7458,7004,0.9275,Rain,4.5,87.06,Chemicals,Sea,1,21.1,2024-02-04 02:24:00,21.1,Piraeus
SC-29738,2024-01-13,Valencia,Dubai,6294,11963,0.8985,Fog,4.6,96.59,Machinery,Sea,0,27.7,2024-02-09 16:48:00,27.7,Atina
SC-40746,2024-02-13,Dubai,Ningbo,9223,10204,0.8872,Rain,2.3,135.98,Chemicals,Sea,1,30.7,2024-03-14 16:48:00,30.7,Tanger Med
SC-59377,2024-01-19,Tokyo,Hamburg,6338,9077,0.511,Fog,1.4,90.83,Auto Parts,Sea,1,27.3,2024-02-15 07:12:00,27.3,İzmir
SC-58404,2024-03-03,Ambarli,Rotterdam,3185,5261,0.7633,Fog,1.8,102.78,Electronics,Sea,1,15.8,2024-03-18 19:12:00,15.8,Trieste
SC-64045,2024-08-26,Busan,Rotterdam,4604,2662,0.5271,Clear,2.9,105.27,Electronics,Sea,0,6.2,2024-09-01 04:48:00,6.2,Marsaxlokk
SC-49790,2024-12-02,Dubai,Ambarli,9788,10885,0.7754,Rain,2.2,121.22,Chemicals,Sea,0,25.2,2024-12-27 04:48:00,25.2,İzmir
SC-15600,2024-04-09,Tokyo,Dubai,4993,5390,0.8592,Clear,2.8,135.3,Textiles,Sea,0,12.5,2024-04-21 12:00:00,12.5,Marsaxlokk
SC-50764,2024-06-11,Trieste,Marsilya,10711,11373,0.5609,Clear,4.0,96.16,Auto Parts,Sea,0,26.3,2024-07-07 07:12:00,26.3,New York
SC-84543,2024-05-01,İzmir,Antwerp,3441,5018,0.8474,Clear,2.7,94.4,Chemicals,Sea,0,11.6,2024-05-12 14:24:00,11.6,Ambarli
SC-55714,2024-02-13,Los Angeles,Marsilya,11072,11696,0.7248,Clear,1.8,95.53,Auto Parts,Sea,0,27.1,2024-03-11 02:24:00,27.1,Tanger Med
SC-66835,2024-12-25,Singapore,Marsilya,13716,3902,0.9058,Clear,2.4,106.71,Textiles,Sea,0,9.0,2025-01-03 00:00:00,9.0,Jebel Ali
SC-83744,2024-11-12,Atina,Tokyo,6150,6171,0.7668,Clear,4.0,117.46,Auto Parts,Sea,0,14.3,2024-11-26 07:12:00,14.3,Dubai
SC-66491,2024-05-24,Trieste,Shanghai,8420,2328,0.6681,Clear,2.7,80.94,Auto Parts,Sea,0,5.4,2024-05-29 09:36:00,5.4,New York
SC-28589,2024-11-22,Barcelona,Hamburg,8846,11631,0.666,Fog,2.0,134.62,Auto Parts,Sea,1,35.0,2024-12-27 00:00:00,35.0,Atina
SC-53484,2024-12-28,Los Angeles,Atina,12011,8295,0.9487,Clear,2.7,144.87,Electronics,Sea,1,25.0,2025-01-22 00:00:00,25.0,Piraeus
